agent_id,timestamp,latitude,longitude,label
ID_002,2025-12-19 23:08:32.335746,25.139216449340395,69.05294162604226,0
ID_002,2025-12-19 23:13:32.335746,25.141216449340394,69.05344162604226,0
ID_002,2025-12-19 23:18:32.335746,25.143216449340393,69.05394162604226,0
ID_002,2025-12-19 23:23:32.335746,25.145216449340392,69.05444162604226,0
ID_002,2025-12-19 23:28:32.335746,25.14721644934039,69.05494162604226,0
ID_002,2025-12-19 23:33:32.335746,25.14921644934039,69.05544162604227,0
ID_003,2025-12-19 20:18:32.335915,25.892584751085273,69.08253187372163,1
ID_003,2025-12-19 20:23:32.335915,25.88849201940872,69.08296032535677,1
ID_003,2025-12-19 20:28:32.335915,25.889527113427,69.08698897118323,1
ID_003,2025-12-19 20:33:32.335915,25.89331857911021,69.08960675585718,1
ID_003,2025-12-19 20:38:32.335915,25.896076028502343,69.09698110690964,1
ID_003,2025-12-19 20:43:32.335915,25.89398587983829,69.10019094346445,1
ID_003,2025-12-19 20:48:32.335915,25.894413387370648,69.10227097405941,1
ID_003,2025-12-19 20:53:32.335915,25.89535510390319,69.10691065287573,1
ID_003,2025-12-19 20:58:32.335915,25.893392573507754,69.11194677913655,1
ID_003,2025-12-19 21:03:32.335915,25.895228955473907,69.11861594951985,1
ID_003,2025-12-19 21:08:32.335915,25.90001154355541,69.12547608265734,1
ID_003,2025-12-19 21:13:32.335915,25.90420727006886,69.13527894355538,1
ID_003,2025-12-19 21:18:32.335915,25.90113836986616,69.14125119015881,1
ID_003,2025-12-19 21:23:32.335915,25.89880161348149,69.14887447262876,1
ID_003,2025-12-19 21:28:32.335915,25.894086380769895,69.1541434178616,1
ID_003,2025-12-19 21:33:32.335915,25.889462484601523,69.15468395099386,1
ID_003,2025-12-19 21:38:32.335915,25.888264203438712,69.16111178273204,1
ID_003,2025-12-19 21:43:32.335915,25.892180471575948,69.16824400095558,1
ID_003,2025-12-19 21:48:32.335915,25.896763574868743,69.17513867626212,1
ID_003,2025-12-19 21:53:32.335915,25.895455011259216,69.18058709750358,1
ID_003,2025-12-19 21:58:32.335915,25.891084289786065,69.18663152851164,1
ID_003,2025-12-19 22:03:32.335915,25.8861697876424,69.18796447579746,1
ID_003,2025-12-19 22:08:32.335915,25.882520383126213,69.1961436848859,1
ID_003,2025-12-19 22:13:32.335915,25.885293430920928,69.20407841116908,1
ID_003,2025-12-19 22:18:32.335915,25.885738111555877,69.20334467322274,1
ID_003,2025-12-19 22:23:32.335915,25.89002461664538,69.20989900851647,1
ID_003,2025-12-19 22:28:32.335915,25.893549936205257,69.21304181598738,1
ID_003,2025-12-19 22:33:32.335915,25.895280772036536,69.21610096061286,1
ID_003,2025-12-19 22:38:32.335915,25.89839560366452,69.21504437593978,1
ID_003,2025-12-19 22:43:32.335915,25.894632140150907,69.21576437914224,1
ID_003,2025-12-19 22:48:32.335915,25.898208840896913,69.22423461930008,1
ID_003,2025-12-19 22:53:32.335915,25.893503013904066,69.22996010930433,1
ID_003,2025-12-19 22:58:32.335915,25.896217269324143,69.23260026009338,1
ID_003,2025-12-19 23:03:32.335915,25.900082245863214,69.24207533346389,1
ID_003,2025-12-19 23:08:32.335915,25.90468396590776,69.24751511531207,1
ID_003,2025-12-19 23:13:32.335915,25.902365040316152,69.24744923934955,1
ID_003,2025-12-19 23:18:32.335915,25.90265068960517,69.24938771161567,1
ID_003,2025-12-19 23:23:32.335915,25.89771599360511,69.25598979063899,1
ID_003,2025-12-19 23:28:32.335915,25.896481672924956,69.26591741438351,1
ID_003,2025-12-19 23:33:32.335915,25.895952565980632,69.2682177815411,1
ID_004,2025-12-19 20:18:32.336362,24.586203881360436,69.49872656252434,0
ID_004,2025-12-19 20:23:32.336362,24.588203881360435,69.49922656252434,0
ID_004,2025-12-19 20:28:32.336362,24.590203881360434,69.49972656252434,0
ID_004,2025-12-19 20:33:32.336362,24.592203881360433,69.50022656252435,0
ID_004,2025-12-19 20:38:32.336362,24.594203881360432,69.50072656252435,0
ID_004,2025-12-19 20:43:32.336362,24.59620388136043,69.50122656252435,0
ID_004,2025-12-19 20:48:32.336362,24.59820388136043,69.50172656252435,0
ID_004,2025-12-19 20:53:32.336362,24.60020388136043,69.50222656252436,0
ID_004,2025-12-19 20:58:32.336362,24.602203881360428,69.50272656252436,0
ID_004,2025-12-19 21:03:32.336362,24.604203881360426,69.50322656252436,0
ID_004,2025-12-19 21:08:32.336362,24.606203881360425,69.50372656252436,0
ID_004,2025-12-19 21:13:32.336362,24.608203881360424,69.50422656252437,0
ID_004,2025-12-19 21:18:32.336362,24.610203881360423,69.50472656252437,0
ID_004,2025-12-19 21:23:32.336362,24.612203881360422,69.50522656252437,0
ID_004,2025-12-19 21:28:32.336362,24.61420388136042,69.50572656252437,0
ID_004,2025-12-19 21:33:32.336362,24.61620388136042,69.50622656252438,0
ID_004,2025-12-19 21:38:32.336362,24.61820388136042,69.50672656252438,0
ID_004,2025-12-19 21:43:32.336362,24.620203881360418,69.50722656252438,0
ID_004,2025-12-19 21:48:32.336362,24.622203881360416,69.50772656252438,0
ID_004,2025-12-19 21:53:32.336362,24.624203881360415,69.50822656252438,0
ID_004,2025-12-19 21:58:32.336362,24.626203881360414,69.50872656252439,0
ID_004,2025-12-19 22:03:32.336362,24.628203881360413,69.50922656252439,0
ID_004,2025-12-19 22:08:32.336362,24.630203881360412,69.50972656252439,0
ID_004,2025-12-19 22:13:32.336362,24.63220388136041,69.5102265625244,0
ID_004,2025-12-19 22:18:32.336362,24.63420388136041,69.5107265625244,0
ID_004,2025-12-19 22:23:32.336362,24.63620388136041,69.5112265625244,0
ID_004,2025-12-19 22:28:32.336362,24.638203881360408,69.5117265625244,0
ID_004,2025-12-19 22:33:32.336362,24.640203881360407,69.5122265625244,0
ID_004,2025-12-19 22:38:32.336362,24.642203881360405,69.5127265625244,0
ID_004,2025-12-19 22:43:32.336362,24.644203881360404,69.51322656252441,0
ID_004,2025-12-19 22:48:32.336362,24.646203881360403,69.51372656252441,0
ID_004,2025-12-19 22:53:32.336362,24.648203881360402,69.51422656252441,0
ID_004,2025-12-19 22:58:32.336362,24.6502038813604,69.51472656252442,0
ID_004,2025-12-19 23:03:32.336362,24.6522038813604,69.51522656252442,0
ID_004,2025-12-19 23:08:32.336362,24.6542038813604,69.51572656252442,0
ID_004,2025-12-19 23:13:32.336362,24.656203881360398,69.51622656252442,0
ID_004,2025-12-19 23:18:32.336362,24.658203881360397,69.51672656252443,0
ID_004,2025-12-19 23:23:32.336362,24.660203881360395,69.51722656252443,0
ID_004,2025-12-19 23:28:32.336362,24.662203881360394,69.51772656252443,0
ID_004,2025-12-19 23:33:32.336362,24.664203881360393,69.51822656252443,0
ID_005,2025-12-19 20:18:32.336457,24.294973187735167,69.36578622332473,1
ID_005,2025-12-19 20:23:32.336457,24.294651178256576,69.36484870005474,1
ID_005,2025-12-19 20:28:32.336457,24.290234915833604,69.37032200760227,1
ID_005,2025-12-19 20:33:32.336457,24.295194632612954,69.37197145188476,1
ID_005,2025-12-19 20:38:32.336457,24.29539168606031,69.37578054796741,1
ID_005,2025-12-19 20:43:32.336457,24.296453508104545,69.38157156036576,1
ID_005,2025-12-19 20:48:32.336457,24.297810102815358,69.38931463267393,1
ID_005,2025-12-19 20:53:32.336457,24.294964992819956,69.39500918517848,1
ID_005,2025-12-19 20:58:32.336457,24.298471314709122,69.39404385623803,1
ID_005,2025-12-19 21:03:32.336457,24.29902472172432,69.3935332918078,1
ID_005,2025-12-19 21:08:32.336457,24.29848987591528,69.39288210241943,1
ID_005,2025-12-19 21:13:32.336457,24.293946729685857,69.39813882365455,1
ID_005,2025-12-19 21:18:32.336457,24.297163323081637,69.39705439485111,1
ID_005,2025-12-19 21:23:32.336457,24.29846309616905,69.40163462227106,1
ID_005,2025-12-19 21:28:32.336457,24.300954844171265,69.40338749155205,1
ID_005,2025-12-19 21:33:32.336457,24.302585092208215,69.4037918473398,1
ID_005,2025-12-19 21:38:32.336457,24.297911865790876,69.40459561834555,1
ID_005,2025-12-19 21:43:32.336457,24.300953691043073,69.40466687680953,1
ID_005,2025-12-19 21:48:32.336457,24.29730172446819,69.41039044458212,1
ID_005,2025-12-19 21:53:32.336457,24.297490472068578,69.41618593025386,1
ID_005,2025-12-19 21:58:32.336457,24.29936089895782,69.4186667387867,1
ID_005,2025-12-19 22:03:32.336457,24.29530499398851,69.41851635519654,1
ID_005,2025-12-19 22:08:32.336457,24.296549257137908,69.42394736596998,1
ID_005,2025-12-19 22:13:32.336457,24.29688187116667,69.42300184127114,1
ID_005,2025-12-19 22:18:32.336457,24.298801718930807,69.42169902874865,1
ID_005,2025-12-19 22:23:32.336457,24.30333219683093,69.42572254739552,1
ID_005,2025-12-19 22:28:32.336457,24.30635759554558,69.43257442809815,1
ID_005,2025-12-19 22:33:32.336457,24.307901750151302,69.43890791946039,1
ID_005,2025-12-19 22:38:32.336457,24.310866848388812,69.44128561682295,1
ID_005,2025-12-19 22:43:32.336457,24.31295633318038,69.44181726270348,1
ID_005,2025-12-19 22:48:32.336457,24.31087556761577,69.44834656027123,1
ID_005,2025-12-19 22:53:32.336457,24.306995310014305,69.44839560539523,1
ID_005,2025-12-19 22:58:32.336457,24.307095509950845,69.45156269399506,1
ID_005,2025-12-19 23:03:32.336457,24.302219429503452,69.451174812014,1
ID_005,2025-12-19 23:08:32.336457,24.297522731901097,69.4610669984337,1
ID_005,2025-12-19 23:13:32.336457,24.300299316328964,69.46743844957261,1
ID_005,2025-12-19 23:18:32.336457,24.296223022354386,69.47258970783966,1
ID_005,2025-12-19 23:23:32.336457,24.299982022897414,69.47352411462384,1
ID_005,2025-12-19 23:28:32.336457,24.30151283046194,69.4816662779667,1
ID_005,2025-12-19 23:33:32.336457,24.300506384520695,69.49090225915903,1
ID_006,2025-12-19 20:18:32.336911,25.75278130331169,69.20260300219557,1
ID_006,2025-12-19 20:23:32.336911,25.75359480504875,69.20975613372697,1
ID_006,2025-12-19 20:28:32.336911,25.757430748509794,69.21626111885757,1
ID_006,2025-12-19 20:33:32.336911,25.75659279843706,69.2251505877252,1
ID_006,2025-12-19 20:38:32.336911,25.75747757925376,69.22481588779101,1
ID_006,2025-12-19 20:43:32.336911,25.75958318753949,69.23124827231055,1
ID_006,2025-12-19 20:48:32.336911,25.758169671320427,69.231647012045,1
ID_006,2025-12-19 20:53:32.336911,25.76116616923405,69.23262771279289,1
ID_006,2025-12-19 20:58:32.336911,25.76005751006629,69.24262265011157,1
ID_006,2025-12-19 21:03:32.336911,25.761518919557577,69.24901363159077,1
ID_006,2025-12-19 21:08:32.336911,25.76259026797563,69.25499225192341,1
ID_006,2025-12-19 21:13:32.336911,25.7600495555224,69.25742656119638,1
ID_006,2025-12-19 21:18:32.336911,25.756462684603097,69.26011139353587,1
ID_006,2025-12-19 21:23:32.336911,25.753044511343163,69.2600216286454,1
ID_006,2025-12-19 21:28:32.336911,25.75192982580871,69.26091782232169,1
ID_006,2025-12-19 21:33:32.336911,25.755305227624394,69.26457543525382,1
ID_006,2025-12-19 21:38:32.336911,25.754883706644577,69.26507712221441,1
ID_006,2025-12-19 21:43:32.336911,25.750243675970093,69.26329886430212,1
ID_006,2025-12-19 21:48:32.336911,25.748854629083755,69.2687634242653,1
ID_006,2025-12-19 21:53:32.336911,25.751817677057925,69.26853134753067,1
ID_006,2025-12-19 21:58:32.336911,25.756651598146963,69.27099919352791,1
ID_006,2025-12-19 22:03:32.336911,25.7538513807833,69.2806403522354,1
ID_006,2025-12-19 22:08:32.336911,25.754135702436873,69.28829646801286,1
ID_006,2025-12-19 22:13:32.336911,25.751841237955844,69.29057779592546,1
ID_006,2025-12-19 22:18:32.336911,25.747588626545948,69.29777198440205,1
ID_006,2025-12-19 22:23:32.336911,25.74724681648852,69.30534718121683,1
ID_006,2025-12-19 22:28:32.336911,25.750041016559006,69.30376302950053,1
ID_006,2025-12-19 22:33:32.336911,25.751365874765106,69.30284063096511,1
ID_006,2025-12-19 22:38:32.336911,25.74752085786037,69.30669671631023,1
ID_006,2025-12-19 22:43:32.336911,25.742677289751885,69.3156005515705,1
ID_006,2025-12-19 22:48:32.336911,25.743675050274284,69.3181658667485,1
ID_006,2025-12-19 22:53:32.336911,25.740591130898906,69.32167019192919,1
ID_006,2025-12-19 22:58:32.336911,25.74312213320827,69.32484112336898,1
ID_006,2025-12-19 23:03:32.336911,25.742796130822825,69.32435744969976,1
ID_006,2025-12-19 23:08:32.336911,25.740717220490833,69.32898185618849,1
ID_006,2025-12-19 23:13:32.336911,25.738294648327255,69.33172255880953,1
ID_006,2025-12-19 23:18:32.336911,25.740594938311876,69.33890004086827,1
ID_006,2025-12-19 23:23:32.336911,25.743884151317058,69.34691334632804,1
ID_006,2025-12-19 23:28:32.336911,25.741967389592226,69.35108096955263,1
ID_006,2025-12-19 23:33:32.336911,25.74588304901751,69.35454459601998,1
ID_007,2025-12-19 20:18:32.337343,24.364354816568135,69.18251007563177,0
ID_007,2025-12-19 20:23:32.337343,24.366354816568133,69.18301007563177,0
ID_007,2025-12-19 20:28:32.337343,24.368354816568132,69.18351007563177,0
ID_007,2025-12-19 20:33:32.337343,24.37035481656813,69.18401007563178,0
ID_007,2025-12-19 20:38:32.337343,24.37235481656813,69.18451007563178,0
ID_007,2025-12-19 20:43:32.337343,24.37435481656813,69.18501007563178,0
ID_007,2025-12-19 20:48:32.337343,24.376354816568128,69.18551007563178,0
ID_007,2025-12-19 20:53:32.337343,24.378354816568127,69.18601007563178,0
ID_007,2025-12-19 20:58:32.337343,24.380354816568126,69.18651007563179,0
ID_007,2025-12-19 21:03:32.337343,24.382354816568125,69.18701007563179,0
ID_007,2025-12-19 21:08:32.337343,24.384354816568123,69.18751007563179,0
ID_007,2025-12-19 21:13:32.337343,24.386354816568122,69.1880100756318,0
ID_007,2025-12-19 21:18:32.337343,24.38835481656812,69.1885100756318,0
ID_007,2025-12-19 21:23:32.337343,24.39035481656812,69.1890100756318,0
ID_007,2025-12-19 21:28:32.337343,24.39235481656812,69.1895100756318,0
ID_007,2025-12-19 21:33:32.337343,24.394354816568118,69.1900100756318,0
ID_007,2025-12-19 21:38:32.337343,24.396354816568117,69.1905100756318,0
ID_007,2025-12-19 21:43:32.337343,24.398354816568116,69.19101007563181,0
ID_007,2025-12-19 21:48:32.337343,24.400354816568115,69.19151007563181,0
ID_007,2025-12-19 21:53:32.337343,24.402354816568113,69.19201007563181,0
ID_007,2025-12-19 21:58:32.337343,24.404354816568112,69.19251007563182,0
ID_007,2025-12-19 22:03:32.337343,24.40635481656811,69.19301007563182,0
ID_007,2025-12-19 22:08:32.337343,24.40835481656811,69.19351007563182,0
ID_007,2025-12-19 22:13:32.337343,24.41035481656811,69.19401007563182,0
ID_007,2025-12-19 22:18:32.337343,24.412354816568108,69.19451007563183,0
ID_007,2025-12-19 22:23:32.337343,24.414354816568107,69.19501007563183,0
ID_007,2025-12-19 22:28:32.337343,24.416354816568106,69.19551007563183,0
ID_007,2025-12-19 22:33:32.337343,24.418354816568105,69.19601007563183,0
ID_007,2025-12-19 22:38:32.337343,24.420354816568103,69.19651007563183,0
ID_007,2025-12-19 22:43:32.337343,24.422354816568102,69.19701007563184,0
ID_007,2025-12-19 22:48:32.337343,24.4243548165681,69.19751007563184,0
ID_007,2025-12-19 22:53:32.337343,24.4263548165681,69.19801007563184,0
ID_007,2025-12-19 22:58:32.337343,24.4283548165681,69.19851007563184,0
ID_007,2025-12-19 23:03:32.337343,24.430354816568098,69.19901007563185,0
ID_007,2025-12-19 23:08:32.337343,24.432354816568097,69.19951007563185,0
ID_007,2025-12-19 23:13:32.337343,24.434354816568096,69.20001007563185,0
ID_007,2025-12-19 23:18:32.337343,24.436354816568095,69.20051007563185,0
ID_007,2025-12-19 23:23:32.337343,24.438354816568093,69.20101007563186,0
ID_007,2025-12-19 23:28:32.337343,24.440354816568092,69.20151007563186,0
ID_007,2025-12-19 23:33:32.337343,24.44235481656809,69.20201007563186,0
ID_008,2025-12-19 20:18:32.337439,24.55548138098272,69.00854977931017,0
ID_008,2025-12-19 20:23:32.337439,24.55748138098272,69.00904977931017,0
ID_008,2025-12-19 20:28:32.337439,24.559481380982717,69.00954977931018,0
ID_008,2025-12-19 20:33:32.337439,24.561481380982716,69.01004977931018,0
ID_008,2025-12-19 20:38:32.337439,24.563481380982715,69.01054977931018,0
ID_008,2025-12-19 20:43:32.337439,24.565481380982714,69.01104977931018,0
ID_008,2025-12-19 20:48:32.337439,24.567481380982713,69.01154977931019,0
ID_008,2025-12-19 20:53:32.337439,24.56948138098271,69.01204977931019,0
ID_008,2025-12-19 20:58:32.337439,24.57148138098271,69.01254977931019,0
ID_008,2025-12-19 21:03:32.337439,24.57348138098271,69.0130497793102,0
ID_008,2025-12-19 21:08:32.337439,24.57548138098271,69.0135497793102,0
ID_008,2025-12-19 21:13:32.337439,24.577481380982707,69.0140497793102,0
ID_008,2025-12-19 21:18:32.337439,24.579481380982706,69.0145497793102,0
ID_008,2025-12-19 21:23:32.337439,24.581481380982705,69.0150497793102,0
ID_008,2025-12-19 21:28:32.337439,24.583481380982704,69.0155497793102,0
ID_008,2025-12-19 21:33:32.337439,24.585481380982703,69.01604977931021,0
ID_008,2025-12-19 21:38:32.337439,24.5874813809827,69.01654977931021,0
ID_008,2025-12-19 21:43:32.337439,24.5894813809827,69.01704977931021,0
ID_008,2025-12-19 21:48:32.337439,24.5914813809827,69.01754977931022,0
ID_008,2025-12-19 21:53:32.337439,24.5934813809827,69.01804977931022,0
ID_008,2025-12-19 21:58:32.337439,24.595481380982697,69.01854977931022,0
ID_008,2025-12-19 22:03:32.337439,24.597481380982696,69.01904977931022,0
ID_008,2025-12-19 22:08:32.337439,24.599481380982695,69.01954977931022,0
ID_008,2025-12-19 22:13:32.337439,24.601481380982694,69.02004977931023,0
ID_008,2025-12-19 22:18:32.337439,24.603481380982693,69.02054977931023,0
ID_008,2025-12-19 22:23:32.337439,24.60548138098269,69.02104977931023,0
ID_008,2025-12-19 22:28:32.337439,24.60748138098269,69.02154977931023,0
ID_008,2025-12-19 22:33:32.337439,24.60948138098269,69.02204977931024,0
ID_008,2025-12-19 22:38:32.337439,24.61148138098269,69.02254977931024,0
ID_008,2025-12-19 22:43:32.337439,24.613481380982687,69.02304977931024,0
ID_008,2025-12-19 22:48:32.337439,24.615481380982686,69.02354977931024,0
ID_008,2025-12-19 22:53:32.337439,24.617481380982685,69.02404977931025,0
ID_008,2025-12-19 22:58:32.337439,24.619481380982684,69.02454977931025,0
ID_008,2025-12-19 23:03:32.337439,24.621481380982683,69.02504977931025,0
ID_008,2025-12-19 23:08:32.337439,24.623481380982682,69.02554977931025,0
ID_008,2025-12-19 23:13:32.337439,24.62548138098268,69.02604977931026,0
ID_008,2025-12-19 23:18:32.337439,24.62748138098268,69.02654977931026,0
ID_008,2025-12-19 23:23:32.337439,24.62948138098268,69.02704977931026,0
