timestamp,latitude,longitude,speed,angle_change,object_type,terrain,visibility,sensor_confidence,label,agent_id,lat_kalman,lon_kalman,dist_moved_m,time_delta_s,speed_m_s,direction,dist_to_border
2026-01-13 14:54:36.969832,23.824608528087214,69.54410103066385,3.422111984727461,2.988197554542978,Drone,Salt Flat,Clear,0.7,0,ID_000,23.81997586978028,69.52980123827886,2275.2859111935504,1.000006,2275.272259559993,0.3599298943491717,0.4558989693361468
2026-01-13 14:54:37.969837,23.83526006041446,69.50253742058999,3.0177289428670866,2.0827014260739842,Animal,Marshy,Clear,0.73,0,ID_000,23.830369306192917,69.51743567188088,1708.137807803811,1.000005,1708.1292671574752,2.442631320423156,0.49746257941001204
2026-01-13 14:54:38.969879,23.769818002791027,69.52175272182922,3.933856722362728,2.356830303877392,Vehicle,Marshy,Clear,0.61,0,ID_000,23.79792461762592,69.52026787790966,3619.1710479431663,1.000042,3619.0190491431017,-1.4837236828790383,0.47824727817078383
2026-01-13 14:54:39.969905,23.768023316467374,69.52272096822603,8.639779616838366,0.013068215555742668,Human,Salt Flat,Foggy,0.97,0,ID_000,23.777426608473807,69.52232745538329,2288.8878895834705,1.000026,2288.8283800455893,-1.4706554673232959,0.4772790317739748
2026-01-13 14:54:40.969912,23.821670615382853,69.48762145469092,7.459182571473375,2.4838254940652247,Drone,Sandy,Night,0.81,0,ID_000,23.797862726429333,69.50298512817216,3006.160933080567,1.000007,3006.139890101336,2.3287043457910657,0.5123785453090761
2026-01-13 14:54:41.969919,23.829920027423128,69.4518567143742,3.7387520710375255,0.29375649043057495,Drone,Salt Flat,Clear,0.87,0,ID_000,23.816143385911882,69.4709929122909,3837.2979692513845,1.000007,3837.2711083536256,2.6224608362216406,0.5481432856257982
2026-01-13 14:54:42.969925,23.800476447381342,69.48733278426468,8.491550841078544,2.533935199871758,Vehicle,Marshy,Night,0.62,0,ID_000,23.80966295611295,69.47407555529473,785.8703012571355,1.000006,785.8655860636192,-1.1267892710861882,0.5126672157353198
2026-01-13 14:54:43.970053,23.824620491404755,69.50607099363981,3.511146131591166,1.6879136019604495,Vehicle,Marshy,Clear,0.73,0,ID_000,23.81900054414628,69.48893209761545,1833.614606162907,1.000128,1833.3799335314152,0.5611243308742614,0.4939290063601902
2026-01-13 14:54:44.970075,23.812220822413323,69.47321950074505,3.7770253507663023,2.8021961687215757,Human,Marshy,Foggy,0.58,0,ID_000,23.816925513584785,69.47972750943693,964.3446935632481,1.000022,964.3234784467223,-2.9198648075837492,0.5267804992549543
2026-01-13 14:54:45.970079,23.82050589020866,69.45150199658367,4.067036241266808,0.3860857286990118,Animal,Salt Flat,Clear,0.59,0,ID_000,23.819873630831303,69.46195213454837,1837.6657882827824,1.000004,1837.658437649032,2.9772347708968256,0.5484980034163272
2026-01-13 14:54:46.970083,23.83667276286469,69.45223413056709,4.315820319304973,0.6960194367099253,Vehicle,Marshy,Foggy,0.59,0,ID_000,23.830593750560446,69.45273007122111,1516.8636069116935,1.000004,1516.8575394815357,2.2812153341869004,0.547765869432908
2026-01-13 14:54:47.970086,23.81661494505784,69.50026583381563,3.255586383228425,2.521472206752012,Animal,Marshy,Clear,0.76,0,ID_000,23.824768866161545,69.4765061794565,2503.6689188761443,1.000003,2503.6614078919206,-0.24025687256511163,0.4997341661843677
2026-01-13 14:54:48.970089,23.84393354423938,69.50585698648568,3.261208630239457,0.8115236329060496,Human,Marshy,Night,0.73,0,ID_000,23.83643039941993,69.49464916287573,2255.4342421014558,1.000003,2255.4274758190286,0.5712667603409378,0.4941430135143179
2026-01-13 14:54:49.970093,23.78140368875,69.47468223332038,7.732916640836016,2.407369186463046,Vehicle,Sandy,Clear,0.59,0,ID_000,23.80674088408968,69.48658218830096,3401.7792593872064,1.000004,3401.7656523245973,-1.8361024261221084,0.5253177666796205
2026-01-13 14:54:50.970096,23.81610704598689,69.53218120364016,6.087876393976767,1.9210864413742517,Drone,Marshy,Clear,0.66,0,ID_000,23.809074589060593,69.51397656395211,2798.9583465158667,1.000003,2798.949949666018,0.0849840152521432,0.46781879635983614
2026-01-13 14:54:51.970100,23.840672226534224,69.53815257251303,6.97315231470668,0.640634201734267,Vehicle,Marshy,Night,0.6,0,ID_000,23.825705376316122,69.5327248322254,2656.5137803713133,1.000004,2656.503154358696,0.72561821698641,0.4618474274869726
2026-01-13 14:54:52.970125,23.777036938672364,69.52228552628107,2.511234532110687,2.3019952145997618,Drone,Marshy,Foggy,0.85,0,ID_000,23.799006174074446,69.53257583121975,2968.854529612118,1.000025,2968.7803101043655,-1.5763769976133517,0.47771447371893316
2026-01-13 14:54:53.970133,23.789775296031603,69.45009371058929,2.7188394469704917,1.3759550229810986,Drone,Marshy,Clear,0.95,0,ID_000,23.790594576454083,69.48866324613762,4564.650587110056,1.000008,4564.614070197495,-2.9523320205944503,0.5499062894107141
2026-01-13 14:54:54.970138,23.80486310824663,69.45618854166203,2.988264448771586,0.4042523580601305,Human,Sandy,Clear,0.68,0,ID_000,23.79560038168038,69.46573938086048,2397.87107822244,1.000005,2397.859088926995,2.926600928525005,0.5438114583379701
2026-01-13 14:54:55.970142,23.764985875791385,69.50695003473513,6.734489491933115,2.535129637891366,Human,Marshy,Clear,0.55,0,ID_000,23.776560541420846,69.48345342717097,2780.449811358996,1.000004,2780.438689604238,-0.8214547407632159,0.49304996526487344
2026-01-13 14:54:56.970145,23.76924900816016,69.50578057664056,3.868786412241404,0.2218442235641458,Human,Sandy,Foggy,0.94,0,ID_000,23.76861543461297,69.49507646913501,1476.2878428172214,1.000003,1476.2834139669797,-0.59961051719907,0.49421942335943925
2026-01-13 14:54:57.970149,23.77699864823926,69.48918376154883,3.906198436472274,3.009492594166141,Vehicle,Sandy,Night,0.56,0,ID_000,23.769874041500554,69.49258337815478,289.7448195106435,1.000004,289.74366053600136,2.6740821958143752,0.5108162384511701
2026-01-13 14:54:58.970154,23.833531903456997,69.54911991794029,2.7735580116408767,1.8623941287143944,Human,Salt Flat,Foggy,0.83,0,ID_000,23.804551858358327,69.52548415097209,5106.393428379273,1.000005,5106.36789653979,0.811688067099981,0.45088008205971164
2026-01-13 14:54:59.970185,23.76639246379311,69.51437372124751,4.363855769576071,2.4565644401333286,Human,Sandy,Night,0.95,0,ID_000,23.786318574699827,69.52413095218402,2032.1178971466263,1.000031,2032.0549034446199,-1.6448763730333478,0.4856262787524912
2026-01-13 14:55:00.970192,23.758441671547526,69.50026524153193,6.173147854154783,0.5058728182963099,Drone,Salt Flat,Clear,0.65,0,ID_000,23.76993716700042,69.5133994742643,2123.7741034799506,1.000007,2123.7592371652904,-2.1507491913296577,0.49973475846806537
2026-01-13 14:55:01.970197,23.77790512639377,69.48680458446756,3.500759723531196,1.122051124385795,Human,Sandy,Clear,0.62,0,ID_000,23.77191757817707,69.4983924729708,1542.9323624338851,1.000005,1542.924647810646,3.0103849914641345,0.5131954155324365
2026-01-13 14:55:02.970202,23.792120298406,69.51675988531744,4.466389125890804,2.136464820810493,Human,Salt Flat,Foggy,0.94,0,ID_000,23.782201066607634,69.50699936533562,1440.3370936210363,1.000005,1440.3298919715764,0.8739201706536415,0.4832401146825589
2026-01-13 14:55:03.970205,23.76074216159443,69.46454604529674,4.4534554316078125,2.714552087057566,Human,Marshy,Foggy,0.75,0,ID_000,23.770436142917987,69.4824488206901,2819.998099332815,1.000003,2819.989639363897,-2.6947130494683784,0.5354539547032573
2026-01-13 14:55:04.970208,23.79320561603725,69.49915424583256,6.743946057888147,2.4858393943281163,Vehicle,Marshy,Foggy,0.56,0,ID_000,23.782249809742932,69.48842249147012,1447.4450144557652,1.000003,1447.4406721337489,1.1026328633830913,0.5008457541674431
2026-01-13 14:55:05.970213,23.84745650315631,69.46615571066162,3.0123812812420603,0.8241768840266106,Drone,Marshy,Night,0.97,0,ID_000,23.820847912889008,69.47406946827985,4533.522780556501,1.000005,4533.500113055936,1.9268097474097017,0.5338442893383757
2026-01-13 14:55:06.970217,23.775284265501067,69.52160754898205,3.9291578599592247,2.6132935469409437,Human,Salt Flat,Night,0.65,0,ID_000,23.800871796946044,69.49844717932027,3329.277466810236,1.000004,3329.2641497536374,-0.686483799531242,0.47839245101795314
2026-01-13 14:55:07.970220,23.790124376270228,69.51830912005103,3.608037290333165,0.3158832211362177,Vehicle,Salt Flat,Foggy,0.66,0,ID_000,23.79576838099493,69.51158155100767,1451.7943696677335,1.000003,1451.7900142976905,-0.3706005783950243,0.481690879948971
2026-01-13 14:55:08.970224,23.81351313292937,69.5328006358188,2.6704368106874603,0.9590079070216424,Drone,Marshy,Clear,0.95,0,ID_000,23.805977851704142,69.52688233612471,1926.6570489712678,1.000004,1926.6493423738987,0.5884073286266184,0.467199364181198
2026-01-13 14:55:09.970231,23.76002852782938,69.50176952104972,4.37021776145947,2.5480373155527904,Drone,Salt Flat,Night,0.66,0,ID_000,23.780911670479878,69.51661291829467,2976.638760864936,1.000007,2976.617924539464,-1.9596299869261722,0.4982304789502763
2026-01-13 14:55:10.970234,23.77183441753145,69.49089086275933,4.1959849244001575,0.650386980509909,Human,Marshy,Night,0.91,0,ID_000,23.77287298983766,69.5029425200856,1653.4900929722614,1.000003,1653.4851325168638,-2.610016967436081,0.5091091372406709
2026-01-13 14:55:11.970237,23.8156428325961,69.4978467679023,3.926244159158527,1.910442992418088,Human,Marshy,Night,0.81,0,ID_000,23.794595276246028,69.49872142472225,2453.297586479005,1.000003,2453.290226608325,1.7627253473254174,0.5021532320976974
2026-01-13 14:55:12.970243,23.76112837525624,69.5080724102779,8.716499964029087,3.117771273636273,Human,Salt Flat,Night,0.96,0,ID_000,23.776565991795945,69.50267275024216,2044.6821650979289,1.000006,2044.6698970785465,-1.3550459263108559,0.4919275897220956
2026-01-13 14:55:13.970247,23.796215962565007,69.49191072490054,8.944281820641777,2.7528756994893815,Animal,Salt Flat,Night,0.65,0,ID_000,23.786074274985214,69.49610523426068,1250.7628175186583,1.000004,1250.7578144874005,2.1752636813793487,0.508089275099465
2026-01-13 14:55:14.970250,23.81068306334212,69.4997732585517,8.041944540205922,0.6675571794294175,Animal,Sandy,Clear,0.56,0,ID_000,23.800532445004627,69.49701860984067,1610.3588103138643,1.000003,1610.3539792519266,1.5077065019499312,0.5002267414483015
2026-01-13 14:55:15.970254,23.75617139148411,69.45813730168123,8.641563276674974,2.423817303899237,Vehicle,Marshy,Foggy,0.66,0,ID_000,23.777202069694155,69.47389879417074,3501.955407696833,1.000004,3501.9413999312337,-2.351661501330418,0.5418626983187664
2026-01-13 14:55:16.970257,23.83244022751228,69.47765420548713,4.466229159160877,2.303736848139227,Drone,Marshy,Clear,0.68,0,ID_000,23.807133240744715,69.47219114867595,3332.726342825414,1.000003,3332.7163446763802,1.6277869577099409,0.5223457945128729
2026-01-13 14:55:17.970261,23.77084912233023,69.54887104483626,3.550075427751381,2.0319680459890894,Vehicle,Salt Flat,Clear,0.92,0,ID_000,23.78935070480747,69.51376531279901,4669.1266768401865,1.000004,4669.108000408185,-0.4041810882791486,0.45112895516373896
2026-01-13 14:55:18.970267,23.839672489036797,69.49168273506606,4.301387869065502,2.258903537234321,Drone,Salt Flat,Foggy,0.64,0,ID_000,23.817837376779927,69.5054526194606,3278.525708004317,1.000006,3278.5060369680955,1.854722448955172,0.508317264933936
2026-01-13 14:55:19.970271,23.83874666210476,69.49820518662507,2.5635206425808947,0.12468634382201671,Drone,Salt Flat,Foggy,0.84,0,ID_000,23.833804669398877,69.50288827967636,1794.5401075126824,1.000004,1794.532929380965,1.7300361051331554,0.5017948133749286
2026-01-13 14:55:20.970274,23.835882786783777,69.51570095724367,4.151709127548856,1.0831975093682509,Drone,Marshy,Foggy,0.67,0,ID_000,23.83990018786048,69.5109593774579,1064.563571282061,1.000003,1064.5603776009282,0.6468385957649047,0.4842990427563336
2026-01-13 14:55:21.970277,23.826494448361185,69.46698996092094,3.156013108580224,2.648326300410444,Drone,Sandy,Foggy,0.82,0,ID_000,23.836218892550786,69.48717702446788,2453.2718205816964,1.000003,2453.264460788314,-2.988020411004238,0.5330100390790591
2026-01-13 14:55:22.970280,23.77333924956121,69.47439633452667,3.318641900052301,1.136147863462476,Animal,Salt Flat,Night,0.64,0,ID_000,23.801937969422212,69.47727943985109,3942.5881788322404,1.000003,3942.5763511031873,-1.8518725475417623,0.5256036654733265
2026-01-13 14:55:23.970283,23.80047720940201,69.47315359248645,7.709658854162637,0.5869507490018289,Human,Marshy,Clear,0.75,0,ID_000,23.797291017227483,69.4717932908527,760.6151515019786,1.000003,760.6128696633697,-2.438823296543591,0.5268464075135455
2026-01-13 14:55:24.970287,23.815097105258094,69.47291391349448,4.037155521564099,1.9782928541187932,Vehicle,Sandy,Foggy,0.63,0,ID_000,23.80443720765161,69.46961967508818,824.8175088738136,1.000004,824.8142096169752,1.8660691565172016,0.5270860865055198
2026-01-13 14:55:25.970290,23.786015447741597,69.48358432597807,3.449687353178348,2.964697604069651,Vehicle,Sandy,Night,0.58,0,ID_000,23.79282853671503,69.47554817880156,1424.7942904567306,1.000003,1424.7900160866823,-1.0986284475524493,0.5164156740219283
2026-01-13 14:55:26.970293,23.81153357644282,69.53263793947615,4.111823043435885,1.3530878361361278,Human,Sandy,Clear,0.93,0,ID_000,23.80128455240565,69.50805912368656,3438.7485521237604,1.000003,3438.738235909053,0.25445938858367856,0.467362060523854
2026-01-13 14:55:27.970296,23.79745248308488,69.53013315658487,8.3934831792578,0.3960483125550214,Animal,Marshy,Foggy,0.63,0,ID_000,23.798816321932364,69.52537484606967,1782.9320606758079,1.000003,1782.9267118956723,-0.14158892397134282,0.46986684341513296
2026-01-13 14:55:28.970299,23.800979792202885,69.47998023827053,3.023054304038367,3.0346470277529187,Human,Salt Flat,Night,0.82,0,ID_000,23.799534158071154,69.50466235672357,2108.7898713835325,1.000003,2108.7835450328976,3.106949355455325,0.520019761729472
2026-01-13 14:55:29.970303,23.83029139596616,69.46999358622963,2.614754548756003,0.6959833123011316,Human,Sandy,Clear,0.81,0,ID_000,23.81707979294258,69.48508119358543,2788.289856873626,1.000004,2788.2787037588114,2.4109660431541933,0.5300064137703657
2026-01-13 14:55:30.970306,23.78361356533309,69.49471310545127,2.742786331082703,2.4734675583922616,Vehicle,Salt Flat,Night,0.55,0,ID_000,23.800209609294967,69.488012597728,1899.4355251736267,1.000003,1899.4298268841462,-1.398751705633131,0.5052868945487319
2026-01-13 14:55:31.970309,23.80616806799975,69.53927368104374,3.057858643365312,1.4871073280785652,Drone,Salt Flat,Clear,0.96,0,ID_000,23.802723215059203,69.51638726462454,2900.2732186386847,1.000003,2900.264517845131,0.08835562244543445,0.4607263189562616
2026-01-13 14:55:32.970312,23.828773185025906,69.5419969515426,2.8435849760455145,0.5943592897403032,Animal,Salt Flat,Clear,0.86,0,ID_000,23.817559852418622,69.5346328855198,2483.3393826278534,1.000003,2483.3319326320557,0.6827149121857375,0.4580030484573996
2026-01-13 14:55:33.970316,23.835856068740277,69.53501130302274,7.828275786438008,0.5002142916744203,Vehicle,Sandy,Foggy,0.68,0,ID_000,23.830216987253795,69.53980413305933,1502.4971705153587,1.000004,1502.4911605507166,1.182929203860158,0.4649886969772581
2026-01-13 14:55:34.970320,23.83294719789192,69.54122823449747,8.69543686034636,0.3949435813445028,Human,Sandy,Night,0.92,0,ID_000,23.83503320997628,69.54459549648995,724.0912529100541,1.000004,724.0883565566279,0.7879856225156554,0.45877176550253296
2026-01-13 14:55:35.970324,23.76439384127716,69.54161879513539,6.485329498680896,2.317901657293188,Human,Marshy,Clear,0.66,0,ID_000,23.797003929706772,69.54615101119363,4231.622608604173,1.000004,4231.605682181445,-1.5299160347775322,0.4583812048646081
2026-01-13 14:55:36.970328,23.790390287173256,69.5038133923661,8.88941781776844,1.2763603342640175,Vehicle,Marshy,Clear,0.56,0,ID_000,23.789291795313545,69.5240199619464,2409.476226135891,1.000004,2409.466588269538,-2.8062763690415498,0.4961866076339021
2026-01-13 14:55:37.970332,23.786001073518374,69.47864991490803,8.868526095399169,0.1393434235397777,Vehicle,Sandy,Foggy,0.77,0,ID_000,23.783726361017106,69.49598544904224,2918.853474426915,1.000004,2918.841799059719,-2.9456197925813274,0.5213500850919672
2026-01-13 14:55:38.970335,23.7551620590815,69.46932430441328,3.3802477177944312,0.5630190728389581,Vehicle,Sandy,Foggy,0.55,0,ID_000,23.764016764041525,69.47520645239761,3045.33562401469,1.000003,3045.326488035226,-2.3826007197423693,0.5306756955867229
2026-01-13 14:55:39.970338,23.781301325616077,69.49033888071907,6.425283266631082,2.741679581638545,Vehicle,Marshy,Night,0.84,0,ID_000,23.76899498964829,69.47738134784888,596.1607778070534,1.000003,596.1589893300854,1.1589050057986716,0.5096611192809348
2026-01-13 14:55:40.970341,23.764024170589085,69.50938323940423,8.282234632893282,1.5110307964695155,Human,Sandy,Clear,0.79,0,ID_000,23.763634406116815,69.4919703749028,1599.844335222346,1.000003,1599.8395357037389,-0.35212579067084393,0.49061676059577053
2026-01-13 14:55:41.970344,23.84018606076096,69.51722093723191,7.986812792487528,1.5944677775072833,Human,Salt Flat,Clear,0.85,0,ID_000,23.80548434538067,69.50623278306493,4874.535062559526,1.000003,4874.520438998209,1.242341986836439,0.48277906276808835
2026-01-13 14:55:42.970348,23.79000046480028,69.50158293593876,3.5569957858601384,2.992467794121841,Drone,Marshy,Foggy,0.87,0,ID_000,23.801253479238277,69.50546582480403,476.87764137334045,1.000004,476.87573387040504,-1.7501258072854022,0.4984170640612433
2026-01-13 14:55:43.970351,23.76948170703536,69.54600849791927,3.049515717722707,1.173951391924275,Animal,Sandy,Clear,0.87,0,ID_000,23.78529480436575,69.53002842503743,3065.0347798236994,1.000003,3065.0255847469452,-0.5761744153611278,0.4539915020807257
2026-01-13 14:55:44.970354,23.776517806191443,69.52145613578898,8.336245830450697,1.087364060677364,Human,Salt Flat,Foggy,0.93,0,ID_000,23.779382131432385,69.5294784934637,659.8362157071859,1.000003,659.8342362044773,-1.6635384760384917,0.47854386421101935
2026-01-13 14:55:45.970357,23.77964888509425,69.4665481902214,3.9028267776432415,1.4402255905173753,Animal,Salt Flat,Foggy,0.61,0,ID_000,23.77810959098931,69.49585489072696,3424.3116880501775,1.000003,3424.301415145932,-3.103764066555867,0.5334518097785974
